"","id","parents","infected","start","week","date","eggs","hatch","alive","mouse","procedencia","trial","idnum","perferc","avtemphigh","avtemplow","avtemp","tempmax","tempmin","tempdiff","avhumhigh","avhumlow","avhum","hummax","hummin","humdiff","eggevent","hatchevent","egg_total","hatch_total"
"5911","P6-1","P6","0",2014-10-13,"34",2015-06-08,NA,NA,0,"CO-A-1","CO-A",1,70,NA,26.62,25.12,25.87,27.1,24.7,2.1,41.8,27,34.4,47,26,21,NA,NA,0,0
"5912","P7-1","P7","0",2014-10-13,"34",2015-06-08,NA,NA,0,"CO-A-1","CO-A",1,71,NA,26.62,25.12,25.87,27.1,24.7,2.1,41.8,27,34.4,47,26,21,NA,NA,50,33
"5913","P8-1","P8","0",2014-10-13,"34",2015-06-08,NA,NA,0,"CO-A-1","CO-A",1,72,NA,26.62,25.12,25.87,27.1,24.7,2.1,41.8,27,34.4,47,26,21,NA,NA,44,35
"5914","P9-1","P9","0",2014-10-20,"34",2015-06-15,NA,NA,0,"CO-A-1","CO-A",1,73,NA,25.82,23.9,24.86,26.5,22.3,3.3,41.2,27.8,34.5,43,27,16,NA,NA,13,9
"5915","P10-1","P10","0",2014-10-20,"34",2015-06-15,NA,NA,0,"CO-A-1","CO-A",1,74,NA,25.82,23.9,24.86,26.5,22.3,3.3,41.2,27.8,34.5,43,27,16,NA,NA,4,3
"5916","P11-1","P11","0",2014-10-20,"34",2015-06-15,NA,NA,0,"CO-A-1","CO-A",1,75,NA,25.82,23.9,24.86,26.5,22.3,3.3,41.2,27.8,34.5,43,27,16,NA,NA,46,40
"5917","P12-1","P12","0",2014-11-03,"34",2015-06-29,NA,NA,0,"CO-A-1","CO-A",1,76,NA,26.65,25.425,26.0375,26.8,24.7,2.1,40,28.25,34.125,42,26,14,NA,NA,6,3
"5918","P13-1","P13","0",2014-11-03,"34",2015-06-29,NA,NA,0,"CO-A-1","CO-A",1,77,NA,26.65,25.425,26.0375,26.8,24.7,2.1,40,28.25,34.125,42,26,14,NA,NA,15,2
"5919","P14-1","P14","0",2014-12-01,"34",2015-07-27,NA,NA,0,"CO-A-1","CO-A",1,78,NA,26.08,23.26,24.67,26.5,21.8,3.8,35.2,23.4,29.3,45,20,25,NA,NA,0,0
"5920","P15-1","P15","0",2014-10-06,"34",2015-06-01,NA,NA,0,"CO-B-1","CO-B",1,79,NA,26.76,24.96,25.86,27.1,23.9,2.9,44.2,30,37.1,47,28,19,NA,NA,16,13
"5921","P16-1","P16","0",2014-10-06,"34",2015-06-01,NA,NA,0,"CO-B-1","CO-B",1,80,NA,26.76,24.96,25.86,27.1,23.9,2.9,44.2,30,37.1,47,28,19,NA,NA,85,58
"5922","P17-1","P17","0",2014-10-06,"34",2015-06-01,NA,NA,0,"CO-B-1","CO-B",1,81,NA,26.76,24.96,25.86,27.1,23.9,2.9,44.2,30,37.1,47,28,19,NA,NA,25,23
"5923","P18-1","P18","0",2014-10-13,"34",2015-06-08,NA,NA,0,"CO-B-1","CO-B",1,82,NA,26.62,25.12,25.87,27.1,24.7,2.1,41.8,27,34.4,47,26,21,NA,NA,6,6
"5924","P19-1","P19","0",2014-10-13,"34",2015-06-08,NA,NA,0,"CO-B-1","CO-B",1,83,NA,26.62,25.12,25.87,27.1,24.7,2.1,41.8,27,34.4,47,26,21,NA,NA,45,18
"5925","P20-1","P20","0",2014-10-13,"34",2015-06-08,NA,NA,0,"CO-B-1","CO-B",1,84,NA,26.62,25.12,25.87,27.1,24.7,2.1,41.8,27,34.4,47,26,21,NA,NA,43,33
"5926","P21-1","P21","0",2014-10-20,"34",2015-06-15,NA,NA,0,"CO-B-1","CO-B",1,85,NA,25.82,23.9,24.86,26.5,22.3,3.3,41.2,27.8,34.5,43,27,16,NA,NA,20,13
"5927","P22-1","P22","0",2014-10-20,"34",2015-06-15,NA,NA,0,"CO-B-1","CO-B",1,86,NA,25.82,23.9,24.86,26.5,22.3,3.3,41.2,27.8,34.5,43,27,16,NA,NA,52,31
"5928","P23-1","P23","0",2014-10-27,"34",2015-06-22,NA,NA,0,"CO-B-1","CO-B",1,87,NA,26.16,24.7,25.43,27.2,23.1,2.2,40.6,27,33.8,45,22,19,NA,NA,13,12
"5929","P24-1","P24","0",2014-10-27,"34",2015-06-22,NA,NA,0,"CO-B-1","CO-B",1,88,NA,26.16,24.7,25.43,27.2,23.1,2.2,40.6,27,33.8,45,22,19,NA,NA,0,0
"5930","P25-1","P25","0",2014-10-27,"34",2015-06-22,NA,NA,0,"CO-B-1","CO-B",1,89,NA,26.16,24.7,25.43,27.2,23.1,2.2,40.6,27,33.8,45,22,19,NA,NA,5,1
"5931","P26-1","P26","0",2014-11-03,"34",2015-06-29,NA,NA,0,"CO-B-1","CO-B",1,90,NA,26.65,25.425,26.0375,26.8,24.7,2.1,40,28.25,34.125,42,26,14,NA,NA,8,5
"5932","P27-1","P27","0",2014-11-03,"34",2015-06-29,NA,NA,0,"CO-B-1","CO-B",1,91,NA,26.65,25.425,26.0375,26.8,24.7,2.1,40,28.25,34.125,42,26,14,NA,NA,7,4
"5933","P28-1","P28","0",2014-11-03,"34",2015-06-29,NA,NA,0,"CO-B-1","CO-B",1,92,NA,26.65,25.425,26.0375,26.8,24.7,2.1,40,28.25,34.125,42,26,14,NA,NA,43,16
"5934","P29-1","P29","0",2014-11-03,"34",2015-06-29,NA,NA,0,"CO-B-1","CO-B",1,93,NA,26.65,25.425,26.0375,26.8,24.7,2.1,40,28.25,34.125,42,26,14,NA,NA,0,0
"5935","P30-1","P30","0",2014-11-03,"34",2015-06-29,NA,NA,0,"CO-B-1","CO-B",1,94,NA,26.65,25.425,26.0375,26.8,24.7,2.1,40,28.25,34.125,42,26,14,NA,NA,27,1
"5936","P31-1","P31","0",2014-11-03,"34",2015-06-29,NA,NA,0,"CO-B-1","CO-B",1,95,NA,26.65,25.425,26.0375,26.8,24.7,2.1,40,28.25,34.125,42,26,14,NA,NA,38,38
"5937","P32-1","P32","0",2014-11-03,"34",2015-06-29,NA,NA,0,"CO-B-1","CO-B",1,96,NA,26.65,25.425,26.0375,26.8,24.7,2.1,40,28.25,34.125,42,26,14,NA,NA,0,0
"5938","P33-1","P33","0",2014-11-03,"34",2015-06-29,NA,NA,0,"CO-B-1","CO-B",1,97,NA,26.65,25.425,26.0375,26.8,24.7,2.1,40,28.25,34.125,42,26,14,NA,NA,0,0
"5939","P34-1","P34","0",2014-11-03,"34",2015-06-29,NA,NA,0,"CO-B-1","CO-B",1,98,NA,26.65,25.425,26.0375,26.8,24.7,2.1,40,28.25,34.125,42,26,14,NA,NA,16,15
"5940","P35-1","P35","0",2014-11-03,"34",2015-06-29,NA,NA,0,"CO-B-1","CO-B",1,99,NA,26.65,25.425,26.0375,26.8,24.7,2.1,40,28.25,34.125,42,26,14,NA,NA,49,32
"5941","P36-1","P36","1",2014-10-13,"34",2015-06-08,NA,NA,0,"I-A-1","I-A",1,100,NA,26.62,25.12,25.87,27.1,24.7,2.1,41.8,27,34.4,47,26,21,NA,NA,8,0
"5942","P37-1","P37","1",2014-10-13,"34",2015-06-08,NA,NA,0,"I-A-1","I-A",1,101,NA,26.62,25.12,25.87,27.1,24.7,2.1,41.8,27,34.4,47,26,21,NA,NA,65,50
"5943","P38-1","P38","1",2014-10-13,"34",2015-06-08,NA,NA,0,"I-A-1","I-A",1,102,NA,26.62,25.12,25.87,27.1,24.7,2.1,41.8,27,34.4,47,26,21,NA,NA,12,6
"5944","P39-1","P39","1",2014-10-13,"34",2015-06-08,NA,NA,0,"I-A-1","I-A",1,103,NA,26.62,25.12,25.87,27.1,24.7,2.1,41.8,27,34.4,47,26,21,NA,NA,7,6
"5945","P40-1","P40","1",2014-10-13,"34",2015-06-08,NA,NA,0,"I-A-1","I-A",1,104,NA,26.62,25.12,25.87,27.1,24.7,2.1,41.8,27,34.4,47,26,21,NA,NA,34,15
"5946","P41-1","P41","1",2014-10-13,"34",2015-06-08,NA,NA,0,"I-A-1","I-A",1,105,NA,26.62,25.12,25.87,27.1,24.7,2.1,41.8,27,34.4,47,26,21,NA,NA,86,67
"5947","P42-1","P42","1",2014-10-20,"34",2015-06-15,NA,NA,0,"I-A-1","I-A",1,106,NA,25.82,23.9,24.86,26.5,22.3,3.3,41.2,27.8,34.5,43,27,16,NA,NA,1,0
"5948","P43-1","P43","1",2014-10-20,"34",2015-06-15,NA,NA,0,"I-A-1","I-A",1,107,NA,25.82,23.9,24.86,26.5,22.3,3.3,41.2,27.8,34.5,43,27,16,NA,NA,6,3
"5949","P44-1","P44","1",2014-10-20,"34",2015-06-15,NA,NA,0,"I-A-1","I-A",1,108,NA,25.82,23.9,24.86,26.5,22.3,3.3,41.2,27.8,34.5,43,27,16,NA,NA,9,6
"5950","P45-1","P45","1",2014-10-20,"34",2015-06-15,NA,NA,0,"I-A-1","I-A",1,109,NA,25.82,23.9,24.86,26.5,22.3,3.3,41.2,27.8,34.5,43,27,16,NA,NA,33,26
"5951","P46-1","P46","1",2014-10-20,"34",2015-06-15,NA,NA,0,"I-A-1","I-A",1,110,NA,25.82,23.9,24.86,26.5,22.3,3.3,41.2,27.8,34.5,43,27,16,NA,NA,19,12
"5952","P47-1","P47","1",2014-10-20,"34",2015-06-15,NA,NA,0,"I-A-1","I-A",1,111,NA,25.82,23.9,24.86,26.5,22.3,3.3,41.2,27.8,34.5,43,27,16,NA,NA,0,0
"5953","P48-1","P48","1",2014-10-20,"34",2015-06-15,0,NA,1,"I-A-1","I-A",1,112,NA,25.82,23.9,24.86,26.5,22.3,3.3,41.2,27.8,34.5,43,27,16,0,NA,188,140
"5954","P49-1","P49","1",2014-10-20,"34",2015-06-15,NA,NA,0,"I-A-1","I-A",1,113,NA,25.82,23.9,24.86,26.5,22.3,3.3,41.2,27.8,34.5,43,27,16,NA,NA,27,19
"5955","P50-1","P50","1",2014-10-20,"34",2015-06-15,NA,NA,0,"I-A-1","I-A",1,114,NA,25.82,23.9,24.86,26.5,22.3,3.3,41.2,27.8,34.5,43,27,16,NA,NA,1,0
"5956","P51-1","P51","1",2014-10-27,"34",2015-06-22,NA,NA,0,"I-A-1","I-A",1,115,NA,26.16,24.7,25.43,27.2,23.1,2.2,40.6,27,33.8,45,22,19,NA,NA,45,21
"5957","P52-1","P52","1",2014-10-13,"34",2015-06-08,NA,NA,0,"I-B-1","I-B",1,116,NA,26.62,25.12,25.87,27.1,24.7,2.1,41.8,27,34.4,47,26,21,NA,NA,36,26
"5958","P53-1","P53","1",2014-10-13,"34",2015-06-08,NA,NA,0,"I-B-1","I-B",1,117,NA,26.62,25.12,25.87,27.1,24.7,2.1,41.8,27,34.4,47,26,21,NA,NA,220,157
"5959","P54-1","P54","1",2014-10-13,"34",2015-06-08,NA,NA,0,"I-B-1","I-B",1,118,NA,26.62,25.12,25.87,27.1,24.7,2.1,41.8,27,34.4,47,26,21,NA,NA,40,30
"5960","P55-1","P55","1",2014-10-13,"34",2015-06-08,NA,NA,0,"I-B-1","I-B",1,119,NA,26.62,25.12,25.87,27.1,24.7,2.1,41.8,27,34.4,47,26,21,NA,NA,30,14
"5961","P56-1","P56","1",2014-10-13,"34",2015-06-08,NA,NA,0,"I-B-1","I-B",1,120,NA,26.62,25.12,25.87,27.1,24.7,2.1,41.8,27,34.4,47,26,21,NA,NA,57,44
"5962","P57-1","P57","1",2014-10-13,"34",2015-06-08,NA,NA,0,"I-B-1","I-B",1,121,NA,26.62,25.12,25.87,27.1,24.7,2.1,41.8,27,34.4,47,26,21,NA,NA,15,11
"5963","P58-1","P58","1",2014-10-13,"34",2015-06-08,NA,NA,0,"I-B-1","I-B",1,122,NA,26.62,25.12,25.87,27.1,24.7,2.1,41.8,27,34.4,47,26,21,NA,NA,13,7
"5964","P59-1","P59","1",2014-10-13,"34",2015-06-08,NA,NA,0,"I-B-1","I-B",1,123,NA,26.62,25.12,25.87,27.1,24.7,2.1,41.8,27,34.4,47,26,21,NA,NA,43,34
"5965","P60-1","P60","1",2014-10-13,"34",2015-06-08,NA,NA,0,"I-B-1","I-B",1,124,NA,26.62,25.12,25.87,27.1,24.7,2.1,41.8,27,34.4,47,26,21,NA,NA,22,11
"5966","P61-1","P61","1",2014-10-13,"34",2015-06-08,NA,NA,0,"I-B-1","I-B",1,125,NA,26.62,25.12,25.87,27.1,24.7,2.1,41.8,27,34.4,47,26,21,NA,NA,37,31
"5967","P62-1","P62","1",2014-10-13,"34",2015-06-08,NA,NA,0,"I-B-1","I-B",1,126,NA,26.62,25.12,25.87,27.1,24.7,2.1,41.8,27,34.4,47,26,21,NA,NA,6,3
"5968","P63-1","P63","1",2014-10-20,"34",2015-06-15,NA,NA,0,"I-B-1","I-B",1,127,NA,25.82,23.9,24.86,26.5,22.3,3.3,41.2,27.8,34.5,43,27,16,NA,NA,257,208
"5969","P64-1","P64","1",2014-10-20,"34",2015-06-15,NA,NA,0,"I-B-1","I-B",1,128,NA,25.82,23.9,24.86,26.5,22.3,3.3,41.2,27.8,34.5,43,27,16,NA,NA,17,13
"5970","P65-1","P65","1",2014-10-20,"34",2015-06-15,NA,NA,0,"I-B-1","I-B",1,129,NA,25.82,23.9,24.86,26.5,22.3,3.3,41.2,27.8,34.5,43,27,16,NA,NA,54,23
"5971","P66-1","P66","1",2014-10-20,"34",2015-06-15,NA,NA,0,"I-B-1","I-B",1,130,NA,25.82,23.9,24.86,26.5,22.3,3.3,41.2,27.8,34.5,43,27,16,NA,NA,62,22
"5972","P67-1","P67","1",2014-10-20,"34",2015-06-15,NA,NA,0,"I-B-1","I-B",1,131,NA,25.82,23.9,24.86,26.5,22.3,3.3,41.2,27.8,34.5,43,27,16,NA,NA,87,16
"5973","P68-1","P68","1",2014-10-20,"34",2015-06-15,NA,NA,0,"I-B-1","I-B",1,132,NA,25.82,23.9,24.86,26.5,22.3,3.3,41.2,27.8,34.5,43,27,16,NA,NA,3,0
"5974","P69-1","P69","1",2014-10-20,"34",2015-06-15,NA,NA,0,"I-B-1","I-B",1,133,NA,25.82,23.9,24.86,26.5,22.3,3.3,41.2,27.8,34.5,43,27,16,NA,NA,25,18
"5975","P70-1","P70","1",2014-10-20,"34",2015-06-15,NA,NA,0,"I-B-1","I-B",1,134,NA,25.82,23.9,24.86,26.5,22.3,3.3,41.2,27.8,34.5,43,27,16,NA,NA,87,45
"5976","P1-0","P1","0",2014-05-23,"34",2015-01-16,NA,NA,0,"CO-0","CO",0,135,NA,28.48,27.54,28.01,28.8,26.5,1.5,33.4,27.8,30.6,41,26,8,NA,NA,18,10
"5977","P2-0","P2","0",2014-05-23,"34",2015-01-16,NA,NA,0,"CO-0","CO",0,136,NA,28.48,27.54,28.01,28.8,26.5,1.5,33.4,27.8,30.6,41,26,8,NA,NA,47,15
"5978","P3-0","P3","0",2014-05-29,"34",2015-01-22,NA,NA,0,"CO-0","CO",0,137,NA,27.42,25.94,26.68,28.4,25.3,2.5,38.4,30.2,34.3,42,27,11,NA,NA,17,7
"5979","P4-0","P4","0",2014-05-29,"34",2015-01-22,NA,NA,0,"CO-0","CO",0,138,NA,27.42,25.94,26.68,28.4,25.3,2.5,38.4,30.2,34.3,42,27,11,NA,NA,171,88
"5980","P5-0","P5","0",2014-06-09,"34",2015-02-02,NA,NA,0,"CO-0","CO",0,139,NA,26.98,25.9,26.44,27.5,25,1.8,49.4,40.6,45,55,38,11,NA,NA,91,63
"5981","P6-0","P6","0",2014-06-19,"34",2015-02-12,NA,NA,0,"CO-0","CO",0,140,NA,25.54,23.82,24.68,26.5,22.6,2.9,61.2,53.6,57.4,63,47,14,NA,NA,63,41
"5982","P7-0","P7","0",2014-06-26,"34",2015-02-19,NA,NA,0,"CO-0","CO",0,141,NA,26.64,25.3,25.97,28,24.6,1.8,60.8,50.4,55.6,64,42,17,NA,NA,44,24
"5983","P8-0","P8","0",2014-06-30,"34",2015-02-23,NA,NA,0,"CO-0","CO",0,142,NA,25.6,24.6,25.1,26.7,23.9,1.3,59.2,48.6,53.9,61,42,17,NA,NA,1,0
"5984","P9-0","P9","0",2014-06-30,"34",2015-02-23,NA,NA,0,"CO-0","CO",0,143,NA,25.6,24.6,25.1,26.7,23.9,1.3,59.2,48.6,53.9,61,42,17,NA,NA,2,2
"5985","P10-0","P10","0",2014-07-07,"34",2015-03-02,NA,NA,0,"CO-0","CO",0,144,NA,26.38,25.52,25.95,27.1,25,1.2,62.8,55,58.9,66,51,12,NA,NA,90,79
"5986","P11-0","P11","0",2014-07-07,"34",2015-03-02,NA,NA,0,"CO-0","CO",0,145,NA,26.38,25.52,25.95,27.1,25,1.2,62.8,55,58.9,66,51,12,NA,NA,89,81
"5987","P12-0","P12","0",2014-07-28,"34",2015-03-23,NA,NA,0,"CO-0","CO",0,146,NA,24.92,23.76,24.34,25.3,22.9,2,66.4,57,61.7,68,54,13,NA,NA,115,83
"5988","P13-0","P13","0",2014-08-04,"34",2015-03-30,NA,NA,0,"CO-0","CO",0,147,NA,24.36,23.1,23.73,24.6,22.9,1.6,69.6,61,65.3,72,54,15,NA,NA,15,10
"5989","P14-0","P14","0",2014-08-04,"34",2015-03-30,NA,NA,0,"CO-0","CO",0,148,NA,24.36,23.1,23.73,24.6,22.9,1.6,69.6,61,65.3,72,54,15,NA,NA,0,0
"5990","P15-0","P15","1",2014-05-05,"34",2014-12-29,NA,NA,0,"I-R1-0","I-R1",0,149,NA,27.7666666666667,25.8,26.7833333333333,28.4,25.3,3.1,40.6666666666667,30.3333333333333,35.5,41,26,15,NA,NA,35,29
"5991","P16-0","P16","1",2014-05-05,"34",2014-12-29,NA,NA,0,"I-R1-0","I-R1",0,150,NA,27.7666666666667,25.8,26.7833333333333,28.4,25.3,3.1,40.6666666666667,30.3333333333333,35.5,41,26,15,NA,NA,56,35
"5992","P17-0","P17","1",2014-05-12,"34",2015-01-05,NA,NA,0,"I-R1-0","I-R1",0,151,NA,27.95,26.05,27,28.1,25.9,1.9,43.5,31.5,37.5,45,31,14,NA,NA,79,59
"5993","P18-0","P18","1",2014-05-12,"34",2015-01-05,NA,NA,0,"I-R1-0","I-R1",0,152,NA,27.95,26.05,27,28.1,25.9,1.9,43.5,31.5,37.5,45,31,14,NA,NA,24,20
"5994","P19-0","P19","1",2014-05-15,"34",2015-01-08,NA,NA,0,"I-R1-0","I-R1",0,153,NA,28.275,26.9,27.5875,28.5,26.2,1.9,39.75,28,33.875,45,26,14,NA,NA,54,44
"5995","P20-0","P20","1",2014-05-23,"34",2015-01-16,NA,NA,0,"I-R1-0","I-R1",0,154,NA,28.48,27.54,28.01,28.8,26.5,1.5,33.4,27.8,30.6,41,26,8,NA,NA,127,63
"5996","P21-0","P21","1",2014-05-23,"34",2015-01-16,NA,NA,0,"I-R1-0","I-R1",0,155,NA,28.48,27.54,28.01,28.8,26.5,1.5,33.4,27.8,30.6,41,26,8,NA,NA,62,54
"5997","P22-0","P22","1",2014-05-26,"34",2015-01-19,NA,NA,0,"I-R1-0","I-R1",0,156,NA,28.4,27.1,27.75,28.8,25.9,2.5,33,27,30,39,26,10,NA,NA,35,27
"5998","P23-0","P23","1",2014-05-26,"34",2015-01-19,NA,NA,0,"I-R1-0","I-R1",0,157,NA,28.4,27.1,27.75,28.8,25.9,2.5,33,27,30,39,26,10,NA,NA,84,44
"5999","P24-0","P24","1",2014-06-09,"34",2015-02-02,NA,NA,0,"I-R1-0","I-R1",0,158,NA,26.98,25.9,26.44,27.5,25,1.8,49.4,40.6,45,55,38,11,NA,NA,45,29
"6000","P25-0","P25","1",2014-06-09,"34",2015-02-02,NA,NA,0,"I-R1-0","I-R1",0,159,NA,26.98,25.9,26.44,27.5,25,1.8,49.4,40.6,45,55,38,11,NA,NA,0,0
"6001","P26-0","P26","1",2014-06-16,"34",2015-02-09,NA,NA,0,"I-R1-0","I-R1",0,160,NA,26.56,25.34,25.95,26.8,23.6,2.9,58.4,52.4,55.4,61,47,14,NA,NA,36,30
"6002","P27-0","P27","1",2014-07-10,"34",2015-03-05,NA,NA,0,"I-R1-0","I-R1",0,161,NA,26.68,25.44,26.06,27.4,25,1.9,62.8,53.4,58.1,66,51,12,NA,NA,108,97
"6003","P28-0","P28","1",2014-07-10,"34",2015-03-05,NA,NA,0,"I-R1-0","I-R1",0,162,NA,26.68,25.44,26.06,27.4,25,1.9,62.8,53.4,58.1,66,51,12,NA,NA,165,144
"6004","P29-0","P29","1",2014-07-10,"34",2015-03-05,NA,NA,0,"I-R1-0","I-R1",0,163,NA,26.68,25.44,26.06,27.4,25,1.9,62.8,53.4,58.1,66,51,12,NA,NA,89,73
"6005","P30-0","P30","1",2014-07-10,"34",2015-03-05,NA,NA,0,"I-R1-0","I-R1",0,164,NA,26.68,25.44,26.06,27.4,25,1.9,62.8,53.4,58.1,66,51,12,NA,NA,99,37
"6006","P31-0","P31","1",2014-07-10,"34",2015-03-05,NA,NA,0,"I-R1-0","I-R1",0,165,NA,26.68,25.44,26.06,27.4,25,1.9,62.8,53.4,58.1,66,51,12,NA,NA,108,85
"6007","P32-0","P32","1",2014-07-10,"34",2015-03-05,NA,NA,0,"I-R1-0","I-R1",0,166,NA,26.68,25.44,26.06,27.4,25,1.9,62.8,53.4,58.1,66,51,12,NA,NA,211,174
"6008","P33-0","P33","1",2014-05-05,"34",2014-12-29,NA,NA,0,"I-R2-0","I-R2",0,167,NA,27.7666666666667,25.8,26.7833333333333,28.4,25.3,3.1,40.6666666666667,30.3333333333333,35.5,41,26,15,NA,NA,106,59
"6009","P34-0","P34","1",2014-05-05,"34",2014-12-29,NA,NA,0,"I-R2-0","I-R2",0,168,NA,27.7666666666667,25.8,26.7833333333333,28.4,25.3,3.1,40.6666666666667,30.3333333333333,35.5,41,26,15,NA,NA,127,87
"6010","P35-0","P35","1",2014-05-12,"34",2015-01-05,NA,NA,0,"I-R2-0","I-R2",0,169,NA,27.95,26.05,27,28.1,25.9,1.9,43.5,31.5,37.5,45,31,14,NA,NA,12,5
"6011","P36-0","P36","1",2014-05-26,"34",2015-01-19,NA,NA,0,"I-R2-0","I-R2",0,170,NA,28.4,27.1,27.75,28.8,25.9,2.5,33,27,30,39,26,10,NA,NA,8,5
"6012","P37-0","P37","1",2014-05-26,"34",2015-01-19,NA,NA,0,"I-R2-0","I-R2",0,171,NA,28.4,27.1,27.75,28.8,25.9,2.5,33,27,30,39,26,10,NA,NA,33,21
"6013","P38-0","P38","1",2014-05-29,"34",2015-01-22,NA,NA,0,"I-R2-0","I-R2",0,172,NA,27.42,25.94,26.68,28.4,25.3,2.5,38.4,30.2,34.3,42,27,11,NA,NA,0,0
"6014","P39-0","P39","1",2014-06-02,"34",2015-01-26,NA,NA,0,"I-R2-0","I-R2",0,173,NA,27.04,25.7,26.37,27.4,25,2.4,42.2,33.6,37.9,44,30,11,NA,NA,72,58
"6015","P40-0","P40","1",2014-06-02,"34",2015-01-26,NA,NA,0,"I-R2-0","I-R2",0,174,NA,27.04,25.7,26.37,27.4,25,2.4,42.2,33.6,37.9,44,30,11,NA,NA,94,60
"6016","P41-0","P41","1",2014-06-09,"34",2015-02-02,NA,NA,0,"I-R2-0","I-R2",0,175,NA,26.98,25.9,26.44,27.5,25,1.8,49.4,40.6,45,55,38,11,NA,NA,7,5
"6017","P42-0","P42","1",2014-06-19,"34",2015-02-12,NA,NA,0,"I-R2-0","I-R2",0,176,NA,25.54,23.82,24.68,26.5,22.6,2.9,61.2,53.6,57.4,63,47,14,NA,NA,0,0
"6018","P43-0","P43","1",2014-07-07,"34",2015-03-02,NA,NA,0,"I-R2-0","I-R2",0,177,NA,26.38,25.52,25.95,27.1,25,1.2,62.8,55,58.9,66,51,12,NA,NA,62,56
"6019","P1-2","P1","0",2014-11-20,"35",2015-07-23,NA,NA,0,"CO-A-2","CO-A",2,1,NA,25.34,22.78,24.06,26.1,21.8,3.8,37.4,22.4,29.9,45,20,25,NA,NA,77,70
"6020","P2-2","P2","0",2014-11-20,"35",2015-07-23,NA,NA,0,"CO-A-2","CO-A",2,2,NA,25.34,22.78,24.06,26.1,21.8,3.8,37.4,22.4,29.9,45,20,25,NA,NA,46,35
"6021","P3-2","P3","0",2014-11-27,"35",2015-07-30,NA,NA,0,"CO-A-2","CO-A",2,3,NA,26.4,24,25.2,26.5,23.5,3,41,31,36,49,22,13,NA,NA,11,10
"6022","P4-2","P4","0",2014-11-27,"35",2015-07-30,NA,NA,0,"CO-A-2","CO-A",2,4,NA,26.4,24,25.2,26.5,23.5,3,41,31,36,49,22,13,NA,NA,38,16
"6023","P5-2","P5","0",2014-12-04,"35",2015-08-06,NA,NA,0,"CO-A-2","CO-A",2,5,NA,26.875,25.675,26.275,27,25,2,33.25,20.75,27,40,19,20,NA,NA,0,0
"6024","P6-2","P6","0",2014-12-04,"35",2015-08-06,NA,NA,0,"CO-A-2","CO-A",2,6,NA,26.875,25.675,26.275,27,25,2,33.25,20.75,27,40,19,20,NA,NA,29,15
"6025","P7-2","P7","0",2014-12-04,"35",2015-08-06,NA,NA,0,"CO-A-2","CO-A",2,7,NA,26.875,25.675,26.275,27,25,2,33.25,20.75,27,40,19,20,NA,NA,44,13
"6026","P8-2","P8","0",2014-12-11,"35",2015-08-13,NA,NA,0,"CO-A-2","CO-A",2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,25
"6027","P9-2","P9","0",2014-12-11,"35",2015-08-13,NA,NA,0,"CO-A-2","CO-A",2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"6028","P10-2","P10","0",2014-12-11,"35",2015-08-13,NA,NA,0,"CO-A-2","CO-A",2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,14
"6029","P11-2","P11","0",2014-12-11,"35",2015-08-13,NA,NA,0,"CO-A-2","CO-A",2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,22
"6030","P12-2","P12","0",2014-12-18,"35",2015-08-20,NA,NA,0,"CO-A-2","CO-A",2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,33
"6031","P13-2","P13","0",2014-11-20,"35",2015-07-23,NA,NA,0,"CO-B-2","CO-B",2,13,NA,25.34,22.78,24.06,26.1,21.8,3.8,37.4,22.4,29.9,45,20,25,NA,NA,38,29
"6032","P14-2","P14","0",2014-11-20,"35",2015-07-23,NA,NA,0,"CO-B-2","CO-B",2,14,NA,25.34,22.78,24.06,26.1,21.8,3.8,37.4,22.4,29.9,45,20,25,NA,NA,157,91
"6033","P15-2","P15","0",2014-11-20,"35",2015-07-23,NA,NA,0,"CO-B-2","CO-B",2,15,NA,25.34,22.78,24.06,26.1,21.8,3.8,37.4,22.4,29.9,45,20,25,NA,NA,21,20
"6034","P16-2","P16","0",2014-11-27,"35",2015-07-30,NA,NA,0,"CO-B-2","CO-B",2,16,NA,26.4,24,25.2,26.5,23.5,3,41,31,36,49,22,13,NA,NA,56,50
"6035","P17-2","P17","0",2014-11-27,"35",2015-07-30,NA,NA,0,"CO-B-2","CO-B",2,17,NA,26.4,24,25.2,26.5,23.5,3,41,31,36,49,22,13,NA,NA,79,62
"6036","P18-2","P18","0",2014-11-27,"35",2015-07-30,NA,NA,0,"CO-B-2","CO-B",2,18,NA,26.4,24,25.2,26.5,23.5,3,41,31,36,49,22,13,NA,NA,51,43
"6037","P19-2","P19","0",2014-11-27,"35",2015-07-30,NA,NA,0,"CO-B-2","CO-B",2,19,NA,26.4,24,25.2,26.5,23.5,3,41,31,36,49,22,13,NA,NA,58,49
"6038","P20-2","P20","0",2014-11-27,"35",2015-07-30,NA,NA,0,"CO-B-2","CO-B",2,20,NA,26.4,24,25.2,26.5,23.5,3,41,31,36,49,22,13,NA,NA,28,22
