"","V1"
"921",0.539848167702834
"922",0.539913868430907
"923",0.540010598834128
"924",0.540107118390733
"925",0.540220231429638
"926",0.540349895901308
"927",0.540448252312659
"928",0.540591664599355
"929",0.540703797782046
"930",0.540784750587944
"931",0.540865533230294
"932",0.540946146245059
"933",0.541040747709676
"934",0.541073519442904
"935",0.541106220566961
"936",0.541138851309802
"937",0.5411714118984
"938",0.541203902558753
"939",0.541191614564178
"940",0.541179352152348
"941",0.541181148117564
"942",0.541182940241965
"943",0.541215247047334
"944",0.541216998963478
"945",0.54118829369309
"946",0.541190070576783
"947",0.541191843680676
"948",0.541193613016817
"949",0.541195378597204
"950",0.541197140433782
"951",0.541185014827816
"952",0.541186783954536
"953",0.54121874622539
"954",0.541250641006304
"955",0.54122220213343
"956",0.541193823184131
"957",0.541151706510299
"958",0.541109675868906
"959",0.541111511223142
"960",0.541113342726101
"961",0.541101428443087
"962",0.541119454333323
"963",0.541137443591046
"964",0.541139240506329
"965",0.541186996719356
"966",0.541220987396836
"967",0.541225145850696
"968",0.54122929614321
"969",0.541233438298378
"970",0.541207894346342
"971",0.541168796513179
"972",0.541100151070826
"973",0.541031635642627
"974",0.540963249859563
"975",0.54089499335401
"976",0.540840415486308
"977",0.540756463547655
"978",0.540686202326609
"979",0.540645502956839
"980",0.540634276812744
"981",0.54062307308336
"982",0.540641224956734
"983",0.540659340659341
"984",0.540677420299189
"985",0.540724709735911
"986",0.540771905221024
"987",0.540819007034237
"988",0.540850244926522
"989",0.540881419125572
"990",0.540912529825991
"991",0.540914508299177
"992",0.54091648275061
"993",0.540918453192539
"994",0.540891439169999
"995",0.54086447989346
"996",0.540866496992133
"997",0.540839617462656
"998",0.540812792241529
"999",0.540843689628327
"1000",0.540845719552944
"1001",0.540834532374101
"1002",0.540823367065317
"1003",0.540825411413309
"1004",0.540856142766971
"1005",0.540915474791482
"1006",0.540974687893712
"1007",0.540976572556423
"1008",0.541007029776533
"1009",0.541065973907334
"1010",0.541124800365047
"1011",0.541183509501695
"1012",0.5412421016679
"1013",0.541272143080554
"1014",0.54133053062152
"1015",0.541388802179404
"1016",0.54144695809945
"1017",0.541533320116684
"1018",0.541591217745586
"1019",0.541620735464541
"1020",0.5416501948382
"1021",0.541651386498914
"1022",0.541680757524518
"1023",0.541766378557955
"1024",0.541851831017607
"1025",0.541909016831043
"1026",0.541938019312823
"1027",0.541966964861606
"1028",0.54199585364487
"1029",0.542024685829438
"1030",0.542068618404496
"1031",0.542140402827053
"1032",0.542212051017276
"1033",0.54231144569915
"1034",0.542425761880885
"1035",0.542539868080488
"1036",0.542598153709265
"1037",0.542669037168732
"1038",0.54271203374778
"1039",0.542795353092855
"1040",0.542878510885824
"1041",0.542921186628293
"1042",0.542951146009013
"1043",0.542968426286567
"1044",0.542958076891232
"1045",0.542947745760375
"1046",0.542894925340239
"1047",0.542869725578707
"1048",0.542859500041251
"1049",0.542849292485232
"1050",0.542839102863261
"1051",0.54280150305823
"1052",0.542818777232742
"1053",0.542848537947651
"1054",0.542878244932571
"1055",0.542907898332878
"1056",0.54289771175796
"1057",0.542927295048425
"1058",0.54295682511993
"1059",0.542998747344916
"1060",0.543013385569703
"1061",0.542973634139712
"1062",0.5429067999131
"1063",0.542867220142167
"1064",0.542854819473056
"1065",0.542815360450631
"1066",0.542788344471199
"1067",0.542761379608606
"1068",0.542803132595193
"1069",0.542790848262465
"1070",0.542737000997331
"1071",0.542683255237787
"1072",0.542656514837634
"1073",0.542602945919794
"1074",0.542537193189752
"1075",0.542486115210217
"1076",0.542461934377011
"1077",0.542450050886496
"1078",0.542464947019159
"1079",0.54246758454752
"1080",0.542467948717949
"1081",0.542468312208139
"1082",0.542468675019995
"1083",0.542415767745372
"1084",0.542377391628303
"1085",0.542326916941402
"1086",0.542262126122297
"1087",0.542197452229299
"1088",0.542120754116618
"1089",0.54202983018518
"1090",0.541912601572219
"1091",0.54182202829565
"1092",0.541758038521493
"1093",0.541720560673653
"1094",0.541683150038241
"1095",0.541645806434613
"1096",0.541634855864157
"1097",0.54165022751782
"1098",0.541665571702625
"1099",0.541654632814346
"1100",0.541643713438787
"1101",0.541632813523785
"1102",0.541648118568174
"1103",0.541611071867724
"1104",0.541574091016023
"1105",0.541551318882215
"1106",0.541554679957206
"1107",0.541520010428888
"1108",0.541485398702686
"1109",0.541488807912546
"1110",0.541504134810423
"1111",0.541519434628975
"1112",0.541534707439905
"1113",0.541575889615105
"1114",0.541616999222597
"1115",0.541606255178128
"1116",0.541595530032594
"1117",0.541610668872118
"1118",0.541651603573826
"1119",0.541666666666667
"1120",0.541681703356189
"1121",0.541670959101679
"1122",0.541622706569568
"1123",0.54154882501157
"1124",0.54147506871837
"1125",0.541401437371663
"1126",0.541365338257168
"1127",0.541331420078922
"1128",0.541297557478622
"1129",0.541263750319775
"1130",0.541255559531721
"1131",0.541247382132094
"1132",0.541250925051675
"1133",0.541228964813871
"1134",0.541195353103027
"1135",0.54117347588138
"1136",0.54118873826903
"1137",0.541203974284044
"1138",0.541219183994719
"1139",0.541234367469115
"1140",0.541274870105183
"1141",0.541315302995771
"1142",0.541330364597829
"1143",0.541283244008494
"1144",0.541247789845921
"1145",0.541175579839992
"1146",0.541103490014121
"1147",0.541019955654102
"1148",0.540961732124874
"1149",0.540839685055216
"1150",0.540717840446388
"1151",0.54062131143424
"1152",0.540550035129981
"1153",0.540453804688479
"1154",0.540357733353374
"1155",0.540261820730395
"1156",0.540191076430572
"1157",0.540133946421431
"1158",0.54005193767479
"1159",0.53999500998004
"1160",0.539988033506183
"1161",0.539967617386972
"1162",0.539947234805117
"1163",0.539926885678048
"1164",0.539881721498857
"1165",0.539836631328053
"1166",0.53981642272389
"1167",0.539832441007337
"1168",0.539823666352965
"1169",0.539778773106332
"1170",0.539709227573929
"1171",0.53961509005114
"1172",0.539570476425574
"1173",0.53957526576721
"1174",0.539593345656192
"1175",0.539636023345729
"1176",0.539678633824651
"1177",0.539696589707654
"1178",0.539689949143798
"1179",0.539683319013134
"1180",0.539676699291093
"1181",0.539607843137255
"1182",0.539514608282517
"1183",0.539421524005286
"1184",0.539304139465513
"1185",0.539211374963354
"1186",0.539094348834371
"1187",0.539001902531831
"1188",0.538958348565719
"1189",0.538963569062926
"1190",0.538993113852593
"1191",0.539022611232677
"1192",0.539076354978986
"1193",0.539116925989757
"1194",0.53910892289782
"1195",0.539125166606083
"1196",0.539141383568609
"1197",0.539133380107904
"1198",0.539114248416574
"1199",0.539070992052948
"1200",0.539027804595482
"1201",0.539008802604606
"1202",0.538989830835221
"1203",0.538981989791005
"1204",0.538963069890533
"1205",0.538944180008654
"1206",0.538960415065334
"1207",0.538976623625978
"1208",0.538968824940048
"1209",0.538913116403891
"1210",0.538905382110707
"1211",0.538921582699392
"1212",0.538937756955732
"1213",0.538977788392644
"1214",0.538970026727759
"1215",0.538962277647956
"1216",0.538967382240118
"1217",0.53894867155509
"1218",0.53894281092397
"1219",0.538913188171532
"1220",0.538823305859718
"1221",0.538746350841383
"1222",0.538669512628958
"1223",0.538580027489454
"1224",0.538432394032678
"1225",0.538283172439902
"1226",0.538134190741879
"1227",0.537985448360578
"1228",0.537860548553085
"1229",0.537783018867925
"1230",0.537729179431588
"1231",0.537722520486013
"1232",0.537668815585149
"1233",0.537615196539402
"1234",0.537585153864224
"1235",0.537531687165524
"1236",0.537454852479009
"1237",0.537425009373828
"1238",0.537418629700745
"1239",0.537412260177819
"1240",0.53738252209286
"1241",0.537352831246496
"1242",0.537323187526259
"1243",0.537293590820039
"1244",0.537240736425076
"1245",0.537234538002981
"1246",0.53721758149708
